"tournament","city","country","date","tournament_type","discipline","round","winner","nb_sets","retired","game_1_score","game_2_score","game_3_score","team_one_players","team_two_players","team_one_nationalities","team_two_nationalities","team_one_total_points","team_two_total_points","team_one_most_consecutive_points","team_two_most_consecutive_points","team_one_game_points","team_two_game_points","team_one_most_consecutive_points_game_1","team_two_most_consecutive_points_game_1","team_one_game_points_game_1","team_two_game_points_game_1","game_1_scores","team_one_most_consecutive_points_game_2","team_two_most_consecutive_points_game_2","team_one_game_points_game_2","team_two_game_points_game_2","game_2_scores","team_one_most_consecutive_points_game_3","team_two_most_consecutive_points_game_3","team_one_game_points_game_3","team_two_game_points_game_3","game_3_scores","team_one_pre_match_elo","team_two_pre_match_elo","team_one_pre_match_weighted_elo","team_two_pre_match_weighted_elo"
"YONEX Dutch Open 2019","Almere","Netherlands","08-10-2019","BWF Tour Super 100","MS","Round of 64",2,2,"False","8-21","15-21","","Jacob Nilsson","Felix Burestedt","SWE","SWE",23,42,2,5,0,2,2,5,0,1,"['0-0', '1-0', '2-0', '2-1', '2-2', '2-3', '2-4', '2-5', '3-5', '3-6', '3-7', '4-7', '4-8', '4-9', '4-10', '4-11', '5-11', '5-12', '5-13', '5-14', '5-15', '5-16', '6-16', '6-17', '6-18', '7-18', '8-18', '8-19', '8-20', '8-21']",2,3,0,1,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '2-4', '3-4', '3-5', '4-5', '5-5', '5-6', '6-6', '6-7', '6-8', '6-9', '7-9', '7-10', '8-10', '8-11', '9-11', '9-12', '10-12', '11-12', '11-13', '11-14', '12-14', '12-15', '13-15', '13-16', '14-16', '14-17', '14-18', '14-19', '15-19', '15-20', '15-21']",,,,,"[]",1401.30072049531,1496.66089248414,1385.56501674148,1497.89655141797
"YONEX Dutch Open 2019","Almere","Netherlands","08-10-2019","BWF Tour Super 100","MS","Round of 64",2,2,"False","17-21","15-21","","Christian Kirchmayr","Ygor Coelho","SUI","BRA",32,42,4,5,0,5,3,5,0,2,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '2-4', '2-5', '3-5', '3-6', '4-6', '5-6', '5-7', '5-8', '6-8', '6-9', '7-9', '8-9', '8-10', '8-11', '9-11', '10-11', '10-12', '10-13', '11-13', '11-14', '11-15', '11-16', '11-17', '11-18', '12-18', '13-18', '14-18', '14-19', '15-19', '16-19', '16-20', '17-20', '17-21']",4,4,0,3,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2', '4-2', '5-2', '5-3', '5-4', '5-5', '5-6', '6-6', '6-7', '6-8', '6-9', '7-9', '7-10', '7-11', '7-12', '7-13', '8-13', '9-13', '9-14', '9-15', '9-16', '9-17', '10-17', '10-18', '11-18', '11-19', '12-19', '13-19', '13-20', '14-20', '15-20', '15-21']",,,,,"[]",1416.00647838988,1387.5959768126,1402.34891233,1379.09961837125
"YONEX Dutch Open 2019","Almere","Netherlands","08-10-2019","BWF Tour Super 100","MS","Round of 64",1,2,"False","21-12","21-12","","Kai Schaefer","Pablo Abian","GER","ESP",42,24,5,3,2,0,5,3,1,0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '4-2', '5-2', '6-2', '7-2', '7-3', '8-3', '8-4', '9-4', '10-4', '10-5', '11-5', '12-5', '12-6', '12-7', '13-7', '13-8', '14-8', '15-8', '16-8', '16-9', '17-9', '17-10', '17-11', '17-12', '18-12', '19-12', '20-12', '21-12']",4,2,1,0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '3-3', '4-3', '5-3', '5-4', '5-5', '6-5', '6-6', '7-6', '8-6', '8-7', '9-7', '9-8', '9-9', '10-9', '11-9', '11-10', '12-10', '13-10', '14-10', '15-10', '15-11', '16-11', '17-11', '18-11', '18-12', '19-12', '20-12', '21-12']",,,,,"[]",1429.56070291351,1510.89725209853,1414.84906564456,1534.13856644619
"YONEX Dutch Open 2019","Almere","Netherlands","08-10-2019","BWF Tour Super 100","MS","Round of 64",2,3,"False","18-21","21-13","13-21","Maxime Moreels","Jeppe Bruun","BEL","DEN",52,55,9,6,3,4,4,5,0,3,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '1-5', '1-6', '1-7', '1-8', '2-8', '2-9', '2-10', '2-11', '2-12', '3-12', '3-13', '4-13', '5-13', '5-14', '6-14', '7-14', '8-14', '9-14', '9-15', '9-16', '10-16', '11-16', '12-16', '13-16', '13-17', '14-17', '14-18', '15-18', '16-18', '16-19', '16-20', '17-20', '18-20', '18-21']",9,6,3,0,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '3-3', '4-3', '5-3', '5-4', '5-5', '5-6', '5-7', '5-8', '5-9', '6-9', '7-9', '8-9', '8-10', '9-10', '10-10', '11-10', '11-11', '12-11', '13-11', '14-11', '15-11', '16-11', '17-11', '18-11', '19-11', '20-11', '20-12', '20-13', '21-13']",2,4,0,1,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '1-5', '2-5', '2-6', '3-6', '4-6', '4-7', '4-8', '4-9', '4-10', '5-10', '5-11', '5-12', '5-13', '6-13', '7-13', '7-14', '8-14', '9-14', '9-15', '10-15', '10-16', '10-17', '11-17', '11-18', '12-18', '13-18', '13-19', '13-20', '13-21']",1396.49008144194,1532.43537278857,1384.28199909207,1542.87473992067
"YONEX Dutch Open 2019","Almere","Netherlands","08-10-2019","BWF Tour Super 100","MS","Round of 64",1,2,"False","21-12","21-16","","Daniel Nikolov","Adam Mendrek","BUL","CZE",42,28,5,5,2,0,5,2,1,0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '5-1', '6-1', '7-1', '7-2', '7-3', '8-3', '9-3', '9-4', '10-4', '10-5', '10-6', '11-6', '12-6', '12-7', '13-7', '13-8', '14-8', '15-8', '16-8', '17-8', '17-9', '17-10', '18-10', '18-11', '18-12', '19-12', '20-12', '21-12']",5,5,1,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '4-2', '5-2', '6-2', '6-3', '7-3', '7-4', '7-5', '7-6', '8-6', '8-7', '9-7', '9-8', '10-8', '11-8', '12-8', '12-9', '12-10', '13-10', '14-10', '15-10', '16-10', '17-10', '17-11', '17-12', '17-13', '17-14', '17-15', '18-15', '18-16', '19-16', '20-16', '21-16']",,,,,"[]",1526.18822839651,1373.91999055469,1536.2559506383,1350.21264867309
"YONEX Dutch Open 2019","Almere","Netherlands","08-10-2019","BWF Tour Super 100","MS","Round of 64",1,2,"False","21-9","21-16","","Arnaud Merkle","Hai Chao Liu","FRA","CHN",42,25,11,3,4,0,11,2,1,0,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '3-3', '4-3', '4-4', '5-4', '6-4', '7-4', '8-4', '9-4', '10-4', '11-4', '12-4', '13-4', '14-4', '15-4', '15-5', '15-6', '16-6', '16-7', '17-7', '17-8', '18-8', '19-8', '19-9', '20-9', '21-9']",4,3,3,0,"['0-0', '0-1', '0-2', '1-2', '2-2', '2-3', '3-3', '3-4', '4-4', '4-5', '4-6', '5-6', '6-6', '7-6', '8-6', '8-7', '8-8', '8-9', '9-9', '10-9', '11-9', '11-10', '11-11', '12-11', '12-12', '13-12', '14-12', '15-12', '15-13', '16-13', '17-13', '18-13', '19-13', '19-14', '20-14', '20-15', '20-16', '21-16']",,,,,"[]",1509.6965752849,1577.90276271401,1521.93371509007,1599.52741693249
"YONEX Dutch Open 2019","Almere","Netherlands","08-10-2019","BWF Tour Super 100","MS","Round of 64",1,2,"False","21-13","21-13","","Lars Schaenzler","Iikka Heino","GER","FIN",42,26,7,3,3,0,5,3,1,0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '3-3', '4-3', '5-3', '6-3', '7-3', '8-3', '8-4', '8-5', '9-5', '9-6', '10-6', '10-7', '11-7', '12-7', '13-7', '13-8', '14-8', '15-8', '16-8', '16-9', '16-10', '17-10', '18-10', '19-10', '19-11', '19-12', '19-13', '20-13', '21-13']",7,3,2,0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '3-3', '4-3', '4-4', '5-4', '6-4', '7-4', '8-4', '9-4', '10-4', '11-4', '11-5', '12-5', '13-5', '13-6', '13-7', '13-8', '14-8', '15-8', '16-8', '17-8', '17-9', '17-10', '18-10', '18-11', '18-12', '19-12', '20-12', '20-13', '21-13']",,,,,"[]",1421.82818704256,1551.41675909226,1400.90962714312,1550.79933695976
"YONEX Dutch Open 2019","Almere","Netherlands","08-10-2019","BWF Tour Super 100","MS","Round of 64",1,2,"False","21-19","21-17","","Lakshya Sen","Nhat Nguyen","IND","IRL",42,36,7,5,2,0,3,5,1,0,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '3-3', '3-4', '3-5', '3-6', '3-7', '3-8', '4-8', '4-9', '5-9', '6-9', '6-10', '6-11', '7-11', '7-12', '8-12', '9-12', '10-12', '10-13', '11-13', '12-13', '12-14', '13-14', '13-15', '14-15', '14-16', '15-16', '16-16', '17-16', '17-17', '18-17', '18-18', '18-19', '19-19', '20-19', '21-19']",7,3,1,0,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2', '3-3', '4-3', '5-3', '6-3', '7-3', '7-4', '7-5', '8-5', '8-6', '8-7', '9-7', '10-7', '10-8', '10-9', '10-10', '11-10', '11-11', '11-12', '12-12', '12-13', '12-14', '13-14', '13-15', '14-15', '14-16', '14-17', '15-17', '16-17', '17-17', '18-17', '19-17', '20-17', '21-17']",,,,,"[]",1549.60452658952,1612.2720230533,1560.06874873012,1632.12517925233
"YONEX Dutch Open 2019","Almere","Netherlands","08-10-2019","BWF Tour Super 100","MS","Round of 64",1,3,"False","15-21","21-12","21-10","Leo Rossi","Mithun Manjunath","FRA","IND",57,43,10,3,2,1,2,3,0,1,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '2-4', '2-5', '3-5', '3-6', '3-7', '3-8', '4-8', '4-9', '5-9', '6-9', '6-10', '7-10', '7-11', '8-11', '9-11', '9-12', '10-12', '11-12', '11-13', '11-14', '12-14', '12-15', '12-16', '13-16', '14-16', '14-17', '14-18', '14-19', '15-19', '15-20', '15-21']",4,2,1,0,"['0-0', '1-0', '1-1', '2-1', '3-1', '4-1', '4-2', '5-2', '6-2', '6-3', '7-3', '7-4', '8-4', '8-5', '8-6', '9-6', '10-6', '11-6', '12-6', '12-7', '13-7', '13-8', '14-8', '14-9', '15-9', '15-10', '15-11', '16-11', '17-11', '18-11', '18-12', '19-12', '20-12', '21-12']",10,3,1,0,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2', '3-3', '4-3', '5-3', '5-4', '5-5', '5-6', '6-6', '6-7', '6-8', '6-9', '7-9', '8-9', '9-9', '10-9', '11-9', '12-9', '13-9', '14-9', '15-9', '16-9', '16-10', '17-10', '18-10', '19-10', '20-10', '21-10']",1500.93452971063,1576.56288188459,1500.55841433961,1592.87607881269
"YONEX Dutch Open 2019","Almere","Netherlands","08-10-2019","BWF Tour Super 100","MS","Round of 64",0,1,"True","1-4","","","Gergely Krausz","Kiran George","HUN","IND",1,4,1,4,0,0,1,4,0,0,"['0-0', '1-0', '1-1', '1-2', '1-3', '1-4']",,,,,"",,,,,"",1395.58246492899,1541.18935040039,1371.28215490998,1558.62004648769
"YONEX Dutch Open 2019","Almere","Netherlands","08-10-2019","BWF Tour Super 100","MS","Round of 64",2,3,"False","21-10","19-21","11-21","Peng Bo Ren","B.M.Rahul Bharadwaj","CHN","IND",51,52,6,4,1,2,5,2,1,0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '5-1', '6-1', '6-2', '7-2', '7-3', '7-4', '8-4', '9-4', '10-4', '11-4', '12-4', '12-5', '12-6', '13-6', '14-6', '15-6', '16-6', '16-7', '17-7', '18-7', '18-8', '19-8', '19-9', '19-10', '20-10', '21-10']",6,3,0,1,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '2-4', '2-5', '3-5', '3-6', '4-6', '5-6', '6-6', '6-7', '7-7', '8-7', '8-8', '8-9', '8-10', '9-10', '9-11', '9-12', '10-12', '10-13', '10-14', '10-15', '11-15', '12-15', '13-15', '14-15', '15-15', '16-15', '16-16', '16-17', '16-18', '17-18', '17-19', '18-19', '19-19', '19-20', '19-21']",2,4,0,1,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '2-4', '3-4', '3-5', '3-6', '4-6', '4-7', '5-7', '5-8', '6-8', '6-9', '6-10', '6-11', '7-11', '8-11', '8-12', '8-13', '8-14', '9-14', '9-15', '9-16', '9-17', '9-18', '10-18', '11-18', '11-19', '11-20', '11-21']",1640.47782304784,1518.79748509136,1674.16427090396,1521.87259740788
"YONEX Dutch Open 2019","Almere","Netherlands","09-10-2019","BWF Tour Super 100","MS","Round of 32",2,2,"False","18-21","19-21","","Raul Must","Toby Penty","EST","ENG",37,42,3,6,0,4,3,4,0,3,"['0-0', '1-0', '2-0', '3-0', '3-1', '4-1', '5-1', '5-2', '5-3', '5-4', '5-5', '6-5', '6-6', '6-7', '7-7', '7-8', '7-9', '7-10', '8-10', '8-11', '9-11', '10-11', '10-12', '10-13', '10-14', '11-14', '12-14', '13-14', '13-15', '13-16', '14-16', '15-16', '15-17', '15-18', '16-18', '16-19', '16-20', '17-20', '18-20', '18-21']",3,6,0,1,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2', '3-3', '4-3', '5-3', '5-4', '5-5', '6-5', '6-6', '6-7', '6-8', '6-9', '6-10', '6-11', '7-11', '8-11', '8-12', '9-12', '10-12', '10-13', '10-14', '11-14', '12-14', '13-14', '13-15', '13-16', '14-16', '14-17', '15-17', '15-18', '16-18', '17-18', '18-18', '18-19', '19-19', '19-20', '19-21']",,,,,"[]",1537.87059196654,1457.93965697131,1558.59675983626,1450.95816601433
"YONEX Dutch Open 2019","Almere","Netherlands","09-10-2019","BWF Tour Super 100","MS","Round of 32",1,3,"False","21-15","16-21","21-15","Sergey Sirant","Toma Junior Popov","RUS","FRA",58,51,4,6,3,3,4,5,1,0,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '4-2', '4-3', '4-4', '4-5', '4-6', '5-6', '6-6', '7-6', '7-7', '7-8', '7-9', '8-9', '9-9', '9-10', '9-11', '9-12', '10-12', '11-12', '12-12', '13-12', '13-13', '14-13', '15-13', '16-13', '17-13', '17-14', '18-14', '19-14', '19-15', '20-15', '21-15']",4,6,0,3,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '0-6', '1-6', '1-7', '1-8', '1-9', '1-10', '2-10', '2-11', '3-11', '3-12', '4-12', '5-12', '6-12', '7-12', '7-13', '7-14', '8-14', '8-15', '9-15', '10-15', '11-15', '11-16', '12-16', '12-17', '12-18', '13-18', '14-18', '14-19', '14-20', '15-20', '16-20', '16-21']",4,4,2,0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '4-2', '5-2', '6-2', '7-2', '7-3', '7-4', '7-5', '7-6', '8-6', '9-6', '9-7', '10-7', '11-7', '11-8', '11-9', '11-10', '12-10', '13-10', '13-11', '14-11', '15-11', '16-11', '16-12', '16-13', '16-14', '17-14', '18-14', '19-14', '20-14', '20-15', '21-15']",1463.56481244179,1526.53380739323,1454.66393446964,1540.79090883746
"YONEX Dutch Open 2019","Almere","Netherlands","09-10-2019","BWF Tour Super 100","MS","Round of 32",1,3,"False","22-20","18-21","21-16","Felix Burestedt","Vladimir Malkov","SWE","RUS",61,57,10,6,2,4,5,3,1,2,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '2-4', '3-4', '3-5', '3-6', '3-7', '4-7', '4-8', '5-8', '6-8', '7-8', '8-8', '9-8', '9-9', '10-9', '11-9', '12-9', '12-10', '12-11', '12-12', '13-12', '13-13', '13-14', '14-14', '14-15', '14-16', '14-17', '15-17', '15-18', '16-18', '16-19', '17-19', '18-19', '18-20', '19-20', '20-20', '21-20', '22-20']",2,3,0,2,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '3-3', '3-4', '3-5', '4-5', '5-5', '5-6', '5-7', '6-7', '6-8', '7-8', '7-9', '8-9', '8-10', '9-10', '10-10', '10-11', '11-11', '11-12', '11-13', '12-13', '12-14', '12-15', '13-15', '13-16', '13-17', '13-18', '14-18', '15-18', '15-19', '16-19', '17-19', '17-20', '18-20', '18-21']",10,6,1,0,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '4-2', '5-2', '5-3', '5-4', '5-5', '5-6', '5-7', '5-8', '6-8', '6-9', '6-10', '6-11', '6-12', '7-12', '8-12', '8-13', '9-13', '9-14', '10-14', '11-14', '12-14', '13-14', '14-14', '15-14', '16-14', '17-14', '18-14', '19-14', '19-15', '19-16', '20-16', '21-16']",1523.02088478353,1460.2650454623,1530.64259506258,1473.46874773778
"YONEX Dutch Open 2019","Almere","Netherlands","09-10-2019","BWF Tour Super 100","MS","Round of 32",1,2,"False","21-12","21-12","","Lakshya Sen","Osleni Guerrero","IND","CUB",42,24,6,3,2,0,3,2,1,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '5-1', '5-2', '5-3', '6-3', '7-3', '8-3', '8-4', '8-5', '9-5', '9-6', '10-6', '11-6', '11-7', '11-8', '12-8', '13-8', '13-9', '14-9', '15-9', '16-9', '16-10', '16-11', '17-11', '18-11', '18-12', '19-12', '20-12', '21-12']",6,3,1,0,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '4-2', '5-2', '5-3', '5-4', '5-5', '6-5', '6-6', '7-6', '8-6', '8-7', '8-8', '8-9', '9-9', '10-9', '11-9', '11-10', '12-10', '13-10', '14-10', '14-11', '15-11', '15-12', '16-12', '17-12', '18-12', '19-12', '20-12', '21-12']",,,,,"[]",1592.02838873846,1500,1615.10384578372,1500
"YONEX Dutch Open 2019","Almere","Netherlands","09-10-2019","BWF Tour Super 100","MS","Round of 32",1,3,"False","21-17","10-21","21-19","Kai Schaefer","Sourabh Verma","GER","IND",52,57,4,9,4,1,4,4,3,0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '3-3', '3-4', '3-5', '4-5', '4-6', '5-6', '6-6', '7-6', '7-7', '7-8', '7-9', '8-9', '9-9', '9-10', '10-10', '10-11', '11-11', '11-12', '12-12', '13-12', '14-12', '15-12', '15-13', '16-13', '16-14', '17-14', '17-15', '18-15', '19-15', '20-15', '20-16', '20-17', '21-17']",2,4,0,1,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '3-3', '3-4', '3-5', '4-5', '4-6', '4-7', '4-8', '5-8', '5-9', '5-10', '6-10', '7-10', '7-11', '7-12', '7-13', '7-14', '8-14', '9-14', '9-15', '9-16', '9-17', '9-18', '10-18', '10-19', '10-20', '10-21']",4,6,1,0,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '0-6', '1-6', '2-6', '2-7', '2-8', '3-8', '4-8', '4-9', '5-9', '5-10', '5-11', '6-11', '7-11', '8-11', '8-12', '9-12', '10-12', '11-12', '12-12', '12-13', '13-13', '13-14', '13-15', '14-15', '14-16', '15-16', '16-16', '16-17', '17-17', '18-17', '18-18', '19-18', '19-19', '20-19', '21-19']",1473.83783679312,1902.9662487598,1477.98536513729,1968.22203817252
"YONEX Dutch Open 2019","Almere","Netherlands","09-10-2019","BWF Tour Super 100","MS","Round of 32",1,3,"False","21-19","19-21","21-13","Sameer Verma","Kiran George","IND","IND",61,53,8,6,4,2,3,3,2,0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '4-2', '5-2', '5-3', '6-3', '6-4', '7-4', '8-4', '9-4', '9-5', '9-6', '10-6', '11-6', '12-6', '12-7', '13-7', '13-8', '13-9', '13-10', '14-10', '15-10', '16-10', '16-11', '16-12', '16-13', '17-13', '17-14', '17-15', '18-15', '18-16', '18-17', '18-18', '19-18', '20-18', '20-19', '21-19']",4,6,0,2,"['0-0', '0-1', '0-2', '0-3', '1-3', '2-3', '2-4', '3-4', '4-4', '5-4', '6-4', '6-5', '7-5', '7-6', '8-6', '8-7', '8-8', '8-9', '8-10', '8-11', '8-12', '9-12', '10-12', '11-12', '11-13', '12-13', '13-13', '13-14', '14-14', '14-15', '15-15', '15-16', '15-17', '15-18', '15-19', '16-19', '17-19', '18-19', '18-20', '19-20', '19-21']",8,5,2,0,"['0-0', '1-0', '2-0', '3-0', '4-0', '4-1', '5-1', '5-2', '6-2', '7-2', '8-2', '9-2', '10-2', '11-2', '12-2', '13-2', '13-3', '13-4', '14-4', '14-5', '14-6', '15-6', '16-6', '16-7', '17-7', '18-7', '19-7', '19-8', '19-9', '19-10', '19-11', '19-12', '20-12', '20-13', '21-13']",1605.46473545329,1541.18935040039,1628.59105840983,1558.62004648769
"YONEX Dutch Open 2019","Almere","Netherlands","09-10-2019","BWF Tour Super 100","MS","Round of 32",1,2,"False","21-18","21-13","","B.M.Rahul Bharadwaj","June Wei Cheam","IND","MAS",42,31,6,4,4,0,5,4,3,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '5-1', '6-1', '7-1', '7-2', '8-2', '9-2', '9-3', '9-4', '9-5', '9-6', '10-6', '10-7', '10-8', '11-8', '12-8', '12-9', '12-10', '13-10', '13-11', '13-12', '13-13', '13-14', '14-14', '15-14', '16-14', '17-14', '17-15', '18-15', '18-16', '19-16', '20-16', '20-17', '20-18', '21-18']",6,3,1,0,"['0-0', '1-0', '1-1', '2-1', '3-1', '4-1', '5-1', '6-1', '6-2', '6-3', '7-3', '8-3', '8-4', '9-4', '9-5', '10-5', '10-6', '10-7', '11-7', '12-7', '12-8', '13-8', '13-9', '14-9', '14-10', '14-11', '14-12', '15-12', '15-13', '16-13', '17-13', '18-13', '19-13', '20-13', '21-13']",,,,,"[]",1566.91416099761,1662.72741637142,1577.07413031714,1693.1777790406
"YONEX Dutch Open 2019","Almere","Netherlands","09-10-2019","BWF Tour Super 100","MS","Round of 32",2,2,"False","15-21","16-21","","Jeppe Bruun","Victor Svendsen","DEN","DEN",31,42,5,8,0,2,3,8,0,1,"['0-0', '0-1', '0-2', '1-2', '2-2', '3-2', '3-3', '3-4', '3-5', '3-6', '3-7', '3-8', '3-9', '3-10', '4-10', '4-11', '5-11', '6-11', '6-12', '7-12', '8-12', '8-13', '9-13', '9-14', '9-15', '10-15', '10-16', '11-16', '11-17', '11-18', '12-18', '13-18', '14-18', '14-19', '15-19', '15-20', '15-21']",5,4,0,1,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '2-4', '3-4', '4-4', '5-4', '6-4', '7-4', '7-5', '8-5', '8-6', '8-7', '8-8', '8-9', '9-9', '10-9', '10-10', '11-10', '11-11', '11-12', '12-12', '12-13', '13-13', '13-14', '14-14', '14-15', '14-16', '15-16', '15-17', '16-17', '16-18', '16-19', '16-20', '16-21']",,,,,"[]",1555.02663623813,1548.38330465616,1565.35847733925,1563.97383760306
"YONEX Dutch Open 2019","Almere","Netherlands","09-10-2019","BWF Tour Super 100","MS","Round of 32",0,2,"True","20-22","18-11","","Ygor Coelho","Rasmus Gemke","BRA","DEN",38,33,5,4,0,3,5,4,0,3,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '2-4', '3-4', '3-5', '4-5', '4-6', '5-6', '6-6', '6-7', '6-8', '7-8', '7-9', '8-9', '8-10', '8-11', '9-11', '10-11', '11-11', '11-12', '11-13', '11-14', '12-14', '12-15', '12-16', '12-17', '12-18', '13-18', '14-18', '15-18', '16-18', '17-18', '17-19', '18-19', '18-20', '19-20', '20-20', '20-21', '20-22']",4,2,0,0,"['0-0', '0-1', '0-2', '1-2', '2-2', '3-2', '3-3', '4-3', '4-4', '5-4', '6-4', '7-4', '7-5', '8-5', '8-6', '8-7', '9-7', '10-7', '10-8', '10-9', '11-9', '12-9', '13-9', '13-10', '14-10', '14-11', '15-11', '16-11', '17-11', '18-11']",,,,,"[]",1426.5332248205,1604.39110999237,1428.40387016941,1632.25928868064
"YONEX Dutch Open 2019","Almere","Netherlands","09-10-2019","BWF Tour Super 100","MS","Round of 32",2,3,"False","15-21","21-12","18-21","Lucas Corvee","Eetu Heino","FRA","FIN",54,54,11,5,1,3,3,4,0,1,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '2-4', '2-5', '2-6', '3-6', '4-6', '5-6', '5-7', '6-7', '7-7', '7-8', '7-9', '7-10', '7-11', '8-11', '8-12', '8-13', '8-14', '9-14', '9-15', '10-15', '11-15', '12-15', '12-16', '12-17', '12-18', '13-18', '13-19', '14-19', '15-19', '15-20', '15-21']",5,3,1,0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '4-2', '4-3', '4-4', '5-4', '5-5', '6-5', '7-5', '7-6', '8-6', '9-6', '9-7', '10-7', '11-7', '11-8', '11-9', '11-10', '12-10', '12-11', '13-11', '14-11', '15-11', '16-11', '16-12', '17-12', '18-12', '19-12', '20-12', '21-12']",6,5,0,2,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '6-0', '6-1', '6-2', '6-3', '6-4', '7-4', '7-5', '7-6', '7-7', '7-8', '8-8', '8-9', '8-10', '9-10', '10-10', '11-10', '12-10', '13-10', '13-11', '13-12', '14-12', '14-13', '14-14', '15-14', '16-14', '16-15', '17-15', '17-16', '17-17', '17-18', '17-19', '17-20', '18-20', '18-21']",1585.63446766815,1536.74535581484,1598.62741379674,1544.8774726759
"YONEX Dutch Open 2019","Almere","Netherlands","09-10-2019","BWF Tour Super 100","MS","Round of 32",1,2,"False","22-20","21-13","","Yusuke Onodera","Lars Schaenzler","JPN","GER",43,33,9,3,4,2,4,3,1,2,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '1-5', '2-5', '3-5', '3-6', '4-6', '4-7', '4-8', '5-8', '5-9', '5-10', '6-10', '7-10', '7-11', '8-11', '9-11', '9-12', '10-12', '10-13', '10-14', '11-14', '11-15', '12-15', '12-16', '12-17', '13-17', '14-17', '15-17', '16-17', '16-18', '16-19', '17-19', '18-19', '18-20', '19-20', '20-20', '21-20', '22-20']",5,3,3,0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '5-1', '6-1', '7-1', '8-1', '8-2', '8-3', '8-4', '9-4', '9-5', '10-5', '10-6', '11-6', '11-7', '12-7', '13-7', '13-8', '14-8', '14-9', '14-10', '15-10', '16-10', '17-10', '18-10', '19-10', '19-11', '20-11', '20-12', '20-13', '21-13']",,,,,"[]",1553.96683334007,1470.6658114238,1570.2140978526,1467.18083597663
